age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
29,25,198825,820,381,445,508,850,521,0,0,38,253
69,25,71489,702,807,31,862,850,14,0,0,25,253
56,25,111218,820,807,1239,862,850,14,0,0,60,253
26,597,221626,668,807,63,484,850,521,0,0,40,253
39,1539,203482,702,807,31,862,850,14,7298,0,40,253
42,575,352196,820,1597,340,508,850,521,0,0,22,253
41,625,355918,820,807,80,862,850,14,0,0,40,253
45,25,168262,820,807,393,862,850,14,0,1887,40,253
23,25,182615,2361,381,1341,846,850,14,0,0,40,253
29,25,211482,668,381,31,508,850,14,0,0,50,253
34,25,386370,2361,807,734,862,850,14,0,0,50,253
31,597,85077,668,807,63,484,850,521,0,1902,20,253
46,1539,180010,668,807,31,484,850,521,0,0,40,253
46,1198,142210,820,807,393,484,850,521,0,0,25,253
33,25,415706,534,1597,340,837,850,521,0,0,40,1565
46,25,237731,1135,807,1341,862,850,14,0,0,40,253
26,25,343506,820,381,340,846,1381,521,0,0,40,253
49,1539,116163,668,1932,31,837,850,521,0,0,50,471
66,597,206560,820,1032,63,508,1582,521,0,0,35,263
55,434,153451,820,807,80,484,850,521,0,1887,40,253
35,25,301862,820,807,393,862,850,14,0,0,40,253
27,25,33429,2361,1932,1341,837,850,521,0,0,40,253
31,25,169583,820,381,445,846,850,521,0,0,40,253
47,25,146497,2361,1597,1341,837,850,521,0,0,16,599
48,575,383384,820,807,734,862,850,14,0,0,40,253
27,25,240809,2361,381,1341,508,850,521,0,0,56,253
38,25,203763,820,1932,1341,508,850,521,0,0,40,253
27,25,218785,820,807,445,484,850,521,0,0,40,253
23,597,381741,1915,381,63,846,850,14,0,1721,20,253
17,25,244602,735,381,340,846,850,14,0,0,15,253
44,434,175696,668,807,445,862,850,14,0,0,40,253
26,25,101027,820,807,636,862,850,14,0,0,48,253
37,25,99270,820,381,1239,1274,850,521,0,0,40,253
49,25,224393,668,807,445,862,850,14,0,0,55,253
42,25,192381,820,807,734,862,850,14,0,0,40,253
26,25,131686,668,381,31,508,850,521,0,0,40,253
73,597,84390,1135,190,63,508,850,521,0,0,32,253
44,25,277533,2361,807,734,862,850,14,0,0,40,253
47,25,72880,702,381,31,508,850,521,0,0,40,253
28,597,149646,2361,1932,63,846,850,521,0,0,20,2334
49,25,209057,2361,1932,80,508,850,14,0,0,40,253
17,25,108909,820,381,636,846,850,521,0,0,20,253
42,25,74949,2361,1932,31,508,850,14,0,0,40,253
30,25,235639,543,807,734,862,850,14,0,0,40,253
36,434,137421,1135,807,80,862,338,14,0,0,37,168
53,25,122412,668,381,31,508,850,521,0,0,40,253
23,25,434894,820,807,769,862,1381,14,0,0,40,253
35,25,379959,820,1932,340,508,850,521,0,0,40,253
32,25,95885,2324,381,734,508,653,14,13550,0,60,253
39,25,225330,668,1032,31,837,850,521,0,0,50,745
40,25,32627,702,807,31,862,850,14,0,0,60,253
28,25,65171,2361,807,1341,862,850,14,0,0,40,253
32,25,193380,820,381,1239,846,850,14,0,0,40,253
42,25,184823,2361,381,1341,846,850,521,0,0,40,253
35,25,81259,668,381,1341,508,850,521,0,0,43,253
35,25,301369,735,381,393,837,1381,521,0,0,40,253
21,25,190968,820,381,393,846,850,14,0,0,40,253
71,25,196610,1150,1032,445,508,850,14,6097,0,40,253
31,25,330715,820,1597,340,508,850,14,0,0,40,253
25,1539,77698,2361,381,1341,837,1381,521,0,0,40,253
35,25,139770,820,381,1341,846,850,521,6849,0,40,253
24,25,109053,820,381,340,1274,850,14,0,0,25,253
69,25,312653,2361,807,636,862,850,14,0,0,25,253
35,575,193260,702,807,636,862,338,14,0,0,40,2334
35,25,331831,668,807,636,862,850,14,0,0,40,253
42,25,54202,668,381,636,508,850,14,10520,0,50,253
51,25,163948,1135,807,80,862,850,14,0,0,40,253
48,25,36228,820,1932,1239,508,850,14,0,0,44,253
49,25,160167,1135,807,1341,862,850,14,0,0,40,253
53,25,178356,1915,807,445,862,850,14,2407,0,99,253
43,25,104196,2361,807,1341,862,850,14,0,0,40,253
53,25,288353,668,807,445,862,850,14,0,0,40,253
35,25,187693,820,381,393,846,850,14,0,0,40,253
36,25,114988,820,381,340,508,850,521,0,0,40,253
34,1539,117392,702,381,31,508,850,521,0,0,40,253
48,25,121124,2361,807,340,862,850,14,0,0,40,253
53,25,195638,820,1932,1341,508,850,521,0,0,40,253
37,25,245053,2361,1932,769,846,850,14,0,1504,40,253
49,434,216734,894,1932,445,508,850,521,0,0,40,253
30,597,197827,2361,807,63,862,850,14,0,0,40,253
41,25,49156,820,807,734,862,850,14,0,0,40,253
25,25,126133,2361,381,340,846,850,521,0,0,40,253
24,25,304463,2361,807,734,862,850,14,0,0,65,253
34,25,214288,820,381,734,846,850,14,0,0,40,253
29,25,274969,820,381,734,837,850,521,0,0,42,253
23,25,189072,668,381,80,508,1381,521,0,0,45,253
46,25,128047,2361,1597,636,508,850,14,0,0,42,253
20,25,210338,2361,381,340,846,850,521,0,0,15,253
63,25,122442,735,807,734,862,850,14,0,0,40,253
40,575,167081,702,807,636,862,850,14,3103,0,50,253
33,25,251421,1915,1932,31,508,850,14,0,0,50,253
24,625,219519,2361,381,1341,846,1381,521,0,0,40,253
36,25,33355,2361,381,340,846,850,14,0,0,45,253
25,25,441210,820,381,31,846,850,14,0,0,40,253
54,1539,178356,539,807,340,862,850,14,0,0,40,253
50,575,231196,668,1932,636,508,850,14,0,0,50,253
58,434,40925,668,807,445,862,850,14,0,0,40,253
17,25,270587,2324,381,340,846,850,14,0,0,20,807
40,25,219266,820,807,445,862,850,14,7688,0,50,253
27,25,114967,668,381,636,846,850,14,0,0,40,253
20,25,344492,820,1597,636,846,850,521,0,0,26,253
22,25,369387,2324,807,734,862,850,14,0,0,35,253
80,575,101771,2324,807,445,862,850,14,0,0,25,253
52,25,137428,820,1932,1239,508,850,14,0,0,45,253
40,625,121012,668,807,1341,862,850,14,7298,0,48,253
48,25,139290,543,1597,393,846,850,521,0,0,48,253
62,25,199193,820,807,769,862,850,14,0,0,25,253
32,25,286689,1915,807,80,862,850,14,0,0,42,253
21,597,123727,2361,381,63,508,850,521,0,0,28,253
58,625,208640,668,807,445,862,850,14,0,0,40,253
37,575,120130,702,807,445,862,850,14,0,0,60,253
29,634,241431,19,807,31,862,850,14,0,0,35,253
25,25,120450,820,381,340,508,850,14,0,0,40,253
26,25,152240,2361,381,393,846,850,14,0,0,40,253
50,25,200960,2361,807,636,862,850,14,0,0,50,253
30,625,314310,668,807,31,862,850,14,0,0,40,253
30,1539,44566,668,807,31,862,850,14,0,0,80,253
59,25,21792,820,1032,340,508,850,521,0,0,10,253
36,25,182074,820,381,769,846,850,14,0,0,40,253
37,25,221850,702,807,445,862,850,14,0,0,50,2153
42,25,240628,668,807,445,484,850,521,0,0,40,253
34,25,318641,668,807,445,862,1381,14,0,0,45,253
27,575,140863,539,807,734,862,850,14,0,0,40,253
39,25,129150,668,807,80,862,850,14,0,0,50,253
41,25,143003,1135,807,340,862,338,14,7298,0,60,1096
34,575,198664,668,807,734,862,338,14,15024,0,70,806
41,25,244945,2361,807,445,862,850,14,0,0,40,253
50,25,138514,2361,1932,1341,837,1381,521,0,0,40,253
18,25,92008,820,381,769,1274,850,521,0,0,28,253
23,25,207415,668,381,445,846,850,521,0,0,15,253
26,25,188626,820,807,734,862,850,14,0,0,48,253
38,25,257250,2361,807,1239,862,850,14,7298,0,60,253
27,25,133696,2361,807,31,862,850,14,0,0,88,253
21,25,195919,543,381,769,508,1582,14,0,0,40,173
41,25,119266,820,807,340,862,850,14,0,0,40,253
42,575,140474,1915,1932,734,846,653,14,0,0,35,253
25,25,69739,543,381,393,846,850,14,0,0,40,253
43,25,293176,668,807,636,862,850,14,0,0,40,253
23,25,217961,2361,381,769,846,850,14,0,0,15,253
40,1539,163725,668,807,31,862,850,14,7688,0,40,253
23,25,419394,2361,381,636,846,1381,14,0,0,9,253
18,25,220836,2324,381,340,508,850,521,0,0,20,253
37,25,334291,668,381,445,508,850,14,0,0,50,253
58,25,298601,539,807,393,862,1381,14,3781,0,40,253
36,25,200360,2361,381,734,508,850,14,0,0,40,253
36,25,203482,1915,807,31,862,850,14,0,0,40,253
25,25,99126,1135,807,31,484,850,521,7688,0,40,253
62,25,109190,668,807,445,862,850,14,15024,0,40,253
34,25,34848,2361,807,1239,862,850,14,4064,0,40,253
27,25,29732,668,381,31,508,850,521,4865,0,36,253
23,25,87867,820,381,636,846,850,14,0,0,35,253
55,25,123515,820,1932,1341,508,850,521,0,0,40,253
42,25,175935,820,807,393,862,850,14,0,0,40,253
22,25,229456,820,381,1341,846,1381,521,0,0,38,253
44,25,184105,1915,807,636,862,850,14,4386,0,40,253
42,1539,99554,2361,807,1239,862,850,14,0,0,40,253
21,25,190227,820,381,1341,837,850,14,0,0,40,253
25,25,29020,1915,1932,1341,508,1381,521,0,0,45,253
31,25,306459,1090,1597,769,837,850,14,0,0,35,71
42,25,193995,2361,1932,734,508,850,14,0,0,38,253
26,25,105059,539,807,734,862,850,14,0,0,20,253
62,25,71751,2361,807,445,862,850,14,0,1977,98,253
28,25,176683,668,807,445,862,850,14,5178,0,50,253
34,25,342709,702,807,445,862,850,14,0,0,40,253
51,25,53838,668,807,769,862,850,14,0,0,40,253
45,1539,209482,702,807,31,484,850,521,0,0,45,253
44,25,214242,2361,807,1239,862,850,14,0,0,50,253
47,597,34458,1150,807,63,862,850,14,0,0,10,253
35,25,100375,2361,190,428,846,850,14,0,0,40,253
46,25,149949,1150,807,1239,862,850,14,0,0,40,253
46,25,189762,1915,381,80,508,850,14,0,0,56,253
46,25,79874,668,807,445,862,850,14,0,0,53,253
66,575,104576,668,807,445,862,850,14,0,0,8,253
34,434,355700,820,1597,1341,837,850,521,0,0,20,253
26,25,213625,1915,807,636,862,850,14,0,0,40,253
29,25,204984,820,807,734,862,850,14,0,0,40,253
30,25,144593,820,381,340,508,1381,14,0,0,40,2334
23,25,217169,668,381,1341,846,850,521,0,0,40,253
46,25,184883,539,807,393,484,850,521,0,0,40,253
44,597,136419,543,807,63,862,850,14,0,0,40,253
54,25,57758,702,807,636,862,850,14,0,0,68,253
54,575,30908,1150,807,428,862,850,14,0,0,60,253
71,25,217971,539,1032,636,837,850,521,0,0,13,253
51,25,160703,735,807,734,862,850,14,0,0,45,253
32,25,142675,820,381,734,508,850,14,0,0,40,253
75,597,248833,820,472,63,484,850,521,2653,0,14,253
57,25,171242,2324,190,734,508,850,14,0,0,40,1454
34,25,376979,539,381,734,508,850,14,0,0,40,253
40,25,175935,668,1932,636,508,850,14,14084,0,40,253
21,25,277530,820,381,445,846,850,521,0,0,40,253
50,25,104501,702,807,31,862,850,14,0,0,40,253
32,25,94041,1135,381,734,508,850,14,0,0,44,983
37,1539,593246,668,807,31,484,850,521,0,0,50,253
19,25,121074,1150,807,734,862,850,14,0,0,99,253
64,25,192596,820,1032,1341,508,850,521,0,0,30,253
17,25,142457,2324,381,340,846,1381,14,0,0,20,253
37,25,136028,1135,807,340,862,850,14,0,0,40,253
32,25,216145,2361,381,734,508,850,14,4650,0,45,253
20,25,157894,2361,381,340,846,1381,14,0,0,20,253
39,575,164593,19,381,31,508,850,14,4787,0,40,253
18,25,252993,735,381,769,846,850,14,0,0,40,2126
42,25,145711,702,807,31,862,850,14,0,1902,50,253
43,25,358199,2361,807,636,862,850,14,3103,0,40,253
42,25,219591,668,807,1341,862,850,14,0,0,55,253
53,1539,205005,668,807,31,484,850,521,0,0,60,253
52,25,221936,820,807,636,862,850,14,0,0,40,253
51,25,120914,543,381,428,846,850,14,0,0,40,253
77,634,155761,2361,807,636,862,850,14,0,0,8,253
25,25,195914,2361,381,636,846,1381,521,3418,0,30,253
38,1539,236687,2361,381,31,846,850,14,0,0,40,253
20,25,318036,820,381,340,508,850,14,0,0,40,253
23,25,53306,820,381,734,508,850,14,0,0,30,253
27,25,174645,820,381,1341,846,850,521,0,0,40,253
19,25,321817,2324,381,340,846,850,521,0,0,40,253
41,25,206948,668,807,636,862,850,14,0,0,40,253
47,625,402975,2361,807,445,862,1381,14,0,0,40,253
72,597,289930,668,1597,63,508,850,521,991,0,7,253
42,25,367049,702,381,445,508,850,521,4650,0,40,253
36,25,143486,668,807,636,862,850,14,0,0,40,253
42,634,27187,702,807,428,862,850,14,0,0,60,253
24,25,187717,668,381,1341,846,850,521,0,0,40,253
22,25,378104,820,381,769,846,850,14,0,0,40,253
29,25,113870,1090,807,340,862,850,14,0,0,40,2334
42,25,252518,894,807,445,862,850,14,15024,0,40,253
24,25,326334,668,381,31,846,850,14,0,0,20,253
41,25,279914,2361,807,1341,862,850,14,0,0,45,253
29,25,320451,820,381,632,508,338,14,0,0,40,427
36,25,207853,820,1932,734,846,850,14,0,0,40,253
78,634,237294,820,1032,636,508,850,14,0,0,45,253
43,25,112181,1135,807,80,484,850,521,0,1902,32,253
34,434,259705,2361,1597,445,846,850,521,0,0,40,253
20,597,117789,2361,381,63,846,850,521,0,0,40,253
24,25,449432,735,807,734,862,850,14,0,0,40,253
36,625,89083,1135,807,80,862,850,14,0,0,40,253
49,25,59612,2361,807,636,862,850,14,0,0,44,253
21,25,129980,539,381,1239,846,850,14,0,0,40,253
51,25,108233,1915,1597,340,508,1381,521,0,0,40,253
30,25,342709,820,807,80,862,850,14,0,0,40,253
37,25,126675,820,381,734,508,850,14,0,0,40,253
30,25,141118,1135,381,1341,508,850,521,0,0,40,253
20,597,273701,2361,381,63,1274,1381,14,34095,0,10,253
46,25,173243,820,807,734,862,850,14,0,0,40,253
24,1539,161092,820,381,340,846,850,14,0,0,40,253
32,25,209691,668,807,636,862,850,14,0,0,42,253
36,25,89508,2361,1932,31,508,850,14,0,0,50,253
30,25,399522,2324,190,769,837,850,521,0,0,40,253
60,434,136939,2361,807,1239,862,850,14,0,0,40,253
56,1539,264436,2361,1932,445,508,850,521,0,0,40,253
57,25,199572,2324,807,393,862,850,14,0,0,40,253
61,625,28291,668,807,445,484,850,521,0,0,40,253
50,25,215990,820,807,734,862,850,14,0,0,40,253
56,575,179594,820,807,445,862,850,14,0,0,48,253
61,634,139391,2361,807,636,862,850,14,0,1902,35,253
45,25,187370,702,1932,445,837,850,14,7430,0,70,253
31,25,473133,702,807,31,862,850,14,5178,0,40,253
60,575,205246,820,381,445,508,1381,14,0,2559,50,253
26,25,182308,2361,807,31,862,850,14,0,0,40,253
56,575,51662,2324,807,340,484,850,521,0,0,40,253
45,25,289468,2324,1032,340,837,850,521,0,0,40,253
28,25,201954,1915,381,445,508,850,14,0,0,65,253
45,575,26781,2361,807,445,862,653,14,0,0,40,253
58,25,100960,539,807,769,862,850,14,0,0,40,253
38,25,203761,1135,381,80,508,850,521,2354,0,40,253
23,25,213811,668,381,445,846,850,521,0,0,40,253
49,25,124672,820,807,734,862,850,14,0,0,40,253
19,25,219300,2361,381,636,846,850,521,0,0,25,253
22,25,270436,820,381,340,846,850,14,0,0,40,253
23,25,212619,820,807,393,862,850,14,0,0,50,253
23,25,193586,820,807,1341,484,850,521,3908,0,40,253
40,25,84136,820,807,734,862,850,14,0,0,25,253
55,625,264834,668,381,31,508,850,521,0,0,40,253
34,434,98995,1135,381,31,508,850,521,0,0,40,253
21,25,278254,820,807,393,862,1381,14,0,0,40,253
28,25,167987,820,381,340,846,850,521,0,0,40,253
43,625,72887,668,190,80,508,338,14,0,0,40,253
17,25,176467,539,381,1239,508,850,14,0,0,20,253
51,575,85902,543,1032,1239,1274,850,521,0,0,40,253
37,25,223433,820,807,636,862,850,14,0,0,40,253
54,634,108435,668,807,636,862,850,14,0,0,50,253
24,25,172496,668,381,636,508,850,14,0,0,30,253
35,25,241998,820,807,734,862,850,14,0,0,40,253
48,25,245948,820,381,393,508,1381,521,2174,0,40,253
23,25,187513,1135,381,393,846,850,14,0,0,40,253
24,25,440138,820,381,1332,508,850,521,0,0,45,807
24,25,218215,1135,381,1341,846,850,521,0,0,20,253
50,25,158948,1150,807,734,862,850,14,3411,0,40,253
34,25,94413,820,807,1239,862,850,14,0,0,40,253
45,25,183598,820,1932,1341,508,850,521,0,0,40,253
36,25,192664,2324,381,734,846,850,14,0,0,40,253
33,25,392812,668,807,445,862,850,14,0,0,45,253
21,25,155818,820,381,340,846,850,521,0,0,20,253
32,25,195000,820,807,734,862,850,14,0,0,40,253
22,25,308205,534,381,428,1274,850,14,0,0,40,1565
53,25,104879,820,807,80,862,850,14,0,0,40,253
36,25,152307,820,807,393,862,850,14,0,0,40,253
22,25,145964,668,381,636,846,850,14,0,0,40,253
47,25,97419,820,807,632,484,1381,521,0,0,40,253
25,597,12285,2361,381,63,508,653,521,0,0,20,253
30,25,263150,820,1932,393,837,850,521,0,0,20,253
49,597,189885,820,1032,63,508,1381,521,0,0,40,253
23,25,151888,2361,381,636,846,850,14,0,0,40,253
40,25,254167,543,1597,1239,846,850,14,0,0,35,253
45,1539,331482,1915,1932,80,846,850,14,0,0,40,253
61,1539,177189,668,807,31,862,850,14,0,0,42,253
35,25,186886,820,1932,445,837,850,521,0,0,55,253
20,25,33221,2361,381,340,846,850,521,0,0,25,253
27,25,188171,543,381,1341,846,850,14,0,0,60,253
23,25,209770,820,381,1341,846,850,521,0,0,40,253
25,25,164488,668,807,31,862,850,14,0,0,40,2334
65,1539,180869,2361,1032,1341,508,850,521,0,0,35,253
25,25,190350,820,381,1341,837,1381,521,0,0,40,253
49,25,137192,668,807,636,862,338,14,0,1977,50,806
45,25,204057,668,1932,1341,837,850,521,0,0,40,599
46,25,198774,702,1932,445,837,850,521,0,323,45,253
67,25,134906,820,1032,636,508,850,521,0,0,32,253
40,25,174515,820,1032,393,837,850,521,0,0,40,253
51,25,259363,2361,807,445,862,850,14,0,0,60,253
44,575,201742,668,807,445,862,850,14,0,2415,50,253
35,25,209609,820,807,1239,862,850,14,0,0,60,253
28,25,185127,2361,381,636,508,850,14,0,0,40,253
44,25,462838,820,1932,769,508,850,521,0,0,48,253
37,25,176967,2361,807,734,862,850,14,0,0,50,253
54,25,284129,2361,807,1239,862,850,14,0,0,45,253
33,625,37546,894,807,31,484,850,521,0,0,40,253
46,25,116666,820,1932,445,508,850,521,0,0,40,253
45,25,120724,702,807,445,862,850,14,4386,0,40,253
27,25,314240,1915,381,445,508,850,14,3325,0,40,253
49,25,423222,702,807,636,862,850,14,0,0,50,253
51,25,201127,820,1932,636,508,850,14,0,0,45,253
27,25,202239,820,807,769,862,850,14,0,0,40,253
36,25,209629,820,807,393,862,850,14,0,0,40,253
59,25,165922,668,807,31,862,850,14,15024,0,40,253
24,25,133520,2361,381,636,846,850,521,0,0,15,253
66,597,99888,1135,1032,63,508,850,521,0,0,40,253
31,25,176410,820,381,340,846,850,521,0,0,38,253
35,625,103214,19,381,31,508,653,521,0,0,60,253
34,25,122612,668,807,340,484,338,521,7688,0,50,427
50,25,226735,2361,807,632,862,1381,14,0,0,70,253
43,634,151089,820,807,636,862,850,14,0,0,50,253
21,25,244312,539,381,734,846,850,14,0,0,30,599
33,25,209317,539,381,340,508,850,14,0,0,45,599
48,25,99096,2361,1932,1341,508,850,521,0,1590,38,253
22,25,374116,820,381,1332,846,850,521,0,0,36,253
29,25,205249,702,807,445,862,338,14,0,0,40,1663
42,575,326083,1135,807,31,862,850,14,0,0,40,253
28,575,183523,820,807,734,862,850,14,0,0,50,2597
36,25,350783,820,381,31,508,850,521,0,0,38,253
66,1539,140849,820,1032,340,508,850,521,0,0,25,253
44,25,175943,668,807,31,484,850,521,0,0,20,253
45,1539,125933,2361,1932,1341,837,1381,521,0,0,40,253
49,25,225124,820,1932,340,846,1381,521,0,0,40,253
36,25,272090,668,1932,31,837,850,521,0,0,45,599
48,25,40666,2324,807,769,862,850,14,0,0,60,253
19,25,35245,820,381,1239,846,850,14,0,0,40,253
36,25,167482,668,807,1341,862,850,14,0,0,40,253
41,25,204662,702,807,445,862,850,14,0,0,45,253
32,25,291147,2361,807,636,862,850,14,0,0,50,253
49,25,179869,820,807,734,862,850,14,0,0,40,253
51,575,205100,820,807,445,484,850,521,0,0,40,253
20,25,352139,2361,1932,340,846,850,521,0,0,29,253
39,25,111268,668,381,1341,846,850,521,0,0,40,253
38,25,247111,820,807,80,862,850,14,0,0,40,253
19,25,271446,2361,381,340,846,850,521,0,0,25,253
29,1539,132412,668,381,769,846,850,14,0,0,40,253
52,634,74712,820,807,636,862,338,14,0,0,40,253
22,25,94662,1135,381,734,508,850,14,0,0,44,253
44,634,33126,2361,807,445,862,850,14,0,0,80,253
43,25,133584,820,1932,734,508,850,14,0,0,40,253
41,1539,103759,2361,807,1239,862,850,14,3942,0,40,253
63,597,64448,820,807,63,862,850,14,0,0,40,253
40,25,374367,1135,1597,636,508,1381,14,0,0,44,253
40,25,179666,668,381,445,508,850,14,0,0,30,1454
18,25,99219,2324,381,636,846,850,521,0,0,15,253
57,634,180211,894,807,31,862,338,14,0,0,50,1381
54,1539,219276,668,807,445,862,338,14,0,0,40,427
44,25,150011,668,1932,31,837,850,521,0,0,40,253
20,25,231231,2361,381,636,508,850,14,0,0,30,253
40,25,182217,2361,807,340,484,850,521,0,0,40,1574
29,25,277342,2361,381,1239,837,850,14,0,0,40,253
22,25,140001,668,381,1341,508,850,14,0,0,40,253
44,25,99651,702,807,445,862,850,14,5178,0,40,253
45,25,223319,2361,1932,636,846,850,14,0,0,45,253
52,25,235307,668,807,31,862,850,14,0,0,40,253
57,25,206343,820,1597,393,508,850,14,2174,0,40,152
51,1539,156003,820,1932,632,508,850,14,0,0,40,253
23,25,529223,668,381,636,846,1381,14,0,0,10,253
22,25,202871,1135,807,340,862,850,14,0,0,44,253
37,25,58337,2361,1932,445,508,850,521,0,0,40,253
58,625,298643,820,1932,1341,837,1381,521,0,0,40,253
61,25,191188,543,1032,428,837,850,14,0,0,20,253
30,25,96287,702,381,31,508,850,521,0,0,45,253
23,25,104443,2361,381,1341,846,850,521,0,0,40,253
30,25,323054,543,1932,340,508,653,14,0,0,40,253
18,25,95917,820,381,340,846,850,14,0,0,25,1454
34,25,238305,2361,807,340,484,850,521,0,1628,12,2334
23,25,49296,820,381,769,1274,1381,14,0,0,40,253
23,25,50953,2361,381,1332,846,850,521,0,0,10,253
57,25,124507,668,807,636,862,850,14,0,0,55,253
58,25,239523,820,807,445,862,850,14,0,0,45,253
59,575,309124,820,807,1239,862,850,14,0,0,40,253
27,25,240172,668,190,1341,508,850,14,0,0,40,253
50,25,105010,668,807,428,862,850,14,0,0,45,253
44,1539,135056,702,1932,31,837,850,521,0,0,16,2334
25,25,178478,668,381,80,846,850,521,0,0,40,253
33,25,23871,820,1932,340,837,850,521,0,0,30,253
22,25,362309,2361,381,340,846,850,14,0,0,35,253
21,25,257781,2361,381,734,846,850,14,0,1719,30,253
44,25,175669,2324,807,31,484,850,521,5178,0,36,253
50,25,297906,2361,807,636,862,338,14,0,0,50,253
44,25,230684,820,807,1239,862,850,14,0,0,45,253
53,597,123011,820,807,63,862,850,14,0,0,40,253
41,25,170866,668,807,445,862,850,14,0,0,50,253
54,1539,182543,2361,1032,1341,837,850,521,0,0,40,1565
60,575,236470,1150,807,428,862,850,14,0,0,40,253
58,25,33725,702,1932,31,508,850,14,0,0,20,253
27,25,188941,2361,807,80,862,850,14,3908,0,40,253
43,25,206878,820,381,1341,837,850,521,0,0,60,253
33,1539,173806,1915,807,769,862,850,14,0,0,40,253
24,25,190709,2361,807,1239,862,850,14,0,0,65,253
41,25,149102,820,381,1239,508,850,14,0,0,40,745
21,25,25265,820,381,734,846,850,14,0,0,40,253
39,25,100669,2361,807,734,846,338,14,0,0,40,253
27,634,114158,668,381,445,846,850,521,0,0,40,253
50,25,228057,820,807,1239,862,850,14,0,0,40,253
20,25,54012,820,381,769,846,850,14,0,0,40,253
46,625,219967,668,807,445,862,850,14,0,0,40,253
49,25,239865,2324,807,1239,862,850,14,0,0,40,253
35,434,119421,668,807,445,484,850,521,0,0,35,253
56,575,220187,2361,807,340,862,850,14,0,0,45,253
41,1539,33068,702,1932,31,508,850,14,0,1974,40,253
41,575,277783,2361,1932,734,508,850,14,0,2001,50,253
