Id,Reputation,CreationDate,Views,UpVotes,DownVotes
22148,106,84092804,2,2,0
22149,101,84095767,0,0,0
22150,1,84096578,0,0,0
22151,111,84096859,2,1,0
22152,11,84097954,0,0,0
22154,11,84103850,0,0,0
22155,1,84109275,1,0,0
22156,54,84109506,9,11,0
22157,101,84111344,0,0,0
22158,1,84112279,11,0,0
22159,26,84114358,10,3,0
22160,1,84115065,1,0,0
22161,151,84115111,16,13,0
22162,10,84115623,9,0,0
22163,68,84118826,9,1,0
22164,11,84119071,12,3,0
22165,1,84119155,0,0,0
22166,101,84122709,0,0,0
22167,6,84122896,0,0,0
22169,31,84124379,0,0,0
22170,6,84126790,1,0,0
22171,101,84127028,0,0,0
22172,1,84127235,0,0,0
22173,6,84130655,1,0,0
22174,6,84131036,2,0,0
22175,76,84131290,9,0,0
22176,3,84132188,0,0,0
22178,1,84133371,0,0,0
22179,6,84133578,1,0,0
22180,101,84134901,1,0,0
22181,1,84135745,4,0,0
22183,1,84136273,0,0,0
22184,101,84139892,0,0,0
22185,131,84140597,8,2,0
22186,18,84141877,1,1,0
22187,1,84142983,0,0,0
22190,33,84143896,1,1,0
22191,3,84145715,0,0,0
22192,101,84148420,0,7,0
22193,1,84148802,0,0,0
22194,1,84149313,0,0,0
22195,1,84150202,0,0,0
22196,20,84151094,3,1,0
22197,41,84152469,3,0,0
22199,148,84153314,2,30,0
22201,20,84156248,2,1,0
22202,11,84157267,16,0,0
22203,101,84158970,0,0,0
22206,11,84162715,0,0,0
22208,6,84164144,2,0,0
22210,101,84182015,2,2,0
22211,1,84183463,0,0,0
22213,101,84185967,0,1,0
22214,126,84190279,0,21,0
22215,1,84191694,0,0,0
22216,11,84193373,3,0,0
22218,101,84193698,0,0,0
22220,1,84194169,0,0,0
22221,1,84194779,0,0,0
22222,8,84199671,0,0,0
22223,1,84201101,0,0,0
22225,31,84203355,15,0,0
22226,1,84203868,0,0,0
22227,1,84204116,1,0,0
22228,610,84204809,73,296,0
22229,11,84206299,3,0,0
22231,13,84207830,1,0,0
22232,36,84208434,12,2,0
22233,11,84209446,0,0,0
22235,11,84210361,0,0,0
22236,71,84210523,34,59,0
22237,106,84211223,0,0,0
22239,101,84214074,0,0,0
22240,1,84216876,0,0,0
22241,6,84217048,0,0,0
22242,11,84217430,0,0,0
22243,1,84217802,0,0,0
22244,1,84218111,1,0,0
22245,101,84218629,0,0,0
22247,111,84223320,2,0,0
22248,1,84226171,0,0,0
22249,1,84226979,0,0,0
22250,6,84228898,6,0,0
22251,63,84230629,1,0,0
22252,1,84230761,2,0,0
22253,101,84231360,0,5,0
22255,1,84232619,0,0,0
22256,31,84236084,6,0,0
22257,146,84236227,5,1,0
22258,8,84237688,3,0,0
22259,6,84238007,1,0,0
22261,51,84242318,8,1,0
22262,23,84242629,3,3,0
22263,1,84242763,7,0,0
22265,131,84246902,2,0,0
22267,136,84250741,16,6,0
22268,1,84251943,1,0,0
22269,4,84252397,1,0,0
22270,1,84252675,0,0,0
22271,11,84253004,1,0,0
22272,101,84265909,1,0,0
22273,101,84271334,1,2,0
22274,101,84278662,0,0,0
22275,18,84281166,1,1,0
22276,101,84281847,0,4,0
22277,1,84289039,1,0,0
22278,18,84289951,1,0,0
22280,1,84293011,0,0,0
22281,116,84293178,2,0,0
22282,3,84293962,1,0,0
22283,1,84294220,0,0,0
22284,101,84295008,0,0,0
22285,6,84295250,2,0,0
22286,1,84295281,0,0,0
22287,121,84295313,28,4,0
22288,1,84295827,0,0,0
22289,21,84295979,1,0,0
22292,6,84296147,2,0,0
22293,21,84300167,6,0,0
22294,101,84300979,0,1,0
22295,16,84302859,0,0,0
22296,1,84303243,0,0,0
22297,21,84303250,2,0,0
22298,56,84307592,0,0,0
22299,11,84308698,6,0,0
22300,103,84310271,2,8,0
22301,118,84311357,1,0,0
22302,1,84314317,1,0,0
22303,6,84314394,1,0,0
22305,21,84315358,2,0,0
22306,21,84315800,5,0,0
22307,175,84316446,14,20,0
22308,101,84319667,0,3,0
22309,23,84322385,6,6,0
22310,1,84323115,0,0,0
22311,3963,84326396,298,736,113
22312,248,84330232,3,1,0
22313,1,84332651,1,0,0
22314,273,84333407,18,22,0
22315,1,84335849,0,0,0
22317,1,84343218,0,0,0
22318,60,84343937,8,5,0
22319,1,84345284,0,0,0
22320,1,84345359,0,0,0
22321,113,84346138,0,1,0
22322,1,84346177,1,0,0
22323,1,84347687,0,0,0
22324,31,84352551,3,0,0
22325,101,84361387,0,1,0
22326,1,84364551,3,0,0
22327,101,84368173,0,1,0
22328,6,84368214,0,0,0
22329,11,84369569,0,0,0
22330,156,84370542,9,5,0
22331,101,84371706,2,2,0
22332,101,84373331,0,1,0
22333,111,84375274,0,0,0
22334,11,84379762,0,0,0
22335,1,84380656,0,0,0
22336,1,84381331,0,0,0
22338,96,84385727,2,2,0
22339,11,84386088,0,0,0
22341,91,84389234,20,21,0
22342,103,84389334,8,1,0
22343,21,84389339,0,1,0
22344,6,84392011,0,0,0
22346,14,84393945,3,0,0
22347,101,84394351,0,0,0
22348,11,84395513,0,0,0
22349,111,84398176,10,0,0
22350,101,84398658,0,0,0
22351,1,84401234,0,0,0
22352,3,84402066,1,0,0
22353,11,84402822,1,0,0
22354,1,84403643,0,0,0
22355,1,84404022,6,0,0
22356,535,84404461,74,13,2
22357,6,84404657,1,0,0
22358,6,84405042,1,0,0
22359,1,84406033,2,0,0
22360,1,84411853,3,0,0
22361,8,84412245,10,0,0
22363,41,84415192,23,0,0
22365,20,84417733,1,0,0
22366,101,84417910,0,2,0
22367,52,84419962,4,0,0
22368,1,84422646,2,0,0
22371,1,84426883,0,0,0
22372,101,84430009,1,2,0
22373,1,84430631,1,0,0
22374,5,84425467,4,0,0
22375,1,84441678,2,0,0
22377,1,84447194,0,0,0
22378,101,84447965,0,0,0
22380,6,84454193,0,0,0
22381,20,84385539,4,1,0
22382,1,84458126,0,0,0
22385,1,84462709,2,0,0
22386,51,84464131,4,1,0
22387,496,84464712,22,7,1
22388,1,84466917,0,0,0
22389,1,84467020,0,0,0
22390,18,84467071,8,1,0
22391,101,84467365,1,0,0
22392,61,84469809,19,1,0
22394,1,84475020,1,0,0
22395,31,84475318,4,0,0
22396,6,84476221,0,0,0
22398,4,84479701,0,0,0
22399,1,84485675,1,0,0
22400,118,84486274,5,0,0
22401,1,84486357,0,0,0
22403,51,84488161,14,12,0
22404,43,84490292,1,9,0
22405,13,84495821,1,0,0
22406,101,84496544,0,1,0
22407,184,84496713,26,21,0
22408,151,84498240,3,0,0
22409,162,84501009,4,34,0
22410,1,84503997,3,0,0
22411,120,84506026,19,0,0
22412,16,84508927,3,0,0
22413,101,84509262,1,0,0
22414,316,84510085,7,0,0
22416,1,84510697,0,0,0
22417,101,84516151,0,0,0
22418,101,84529429,2,0,0
22419,36,84530929,3,4,0
22422,1,84539061,1,0,0
22424,1,84543231,1,0,0
22426,11,84551121,5,0,0
22427,1,84553646,0,0,0
22428,1,84558013,0,0,0
22429,11,84559109,0,0,0
22430,1,84559294,0,0,0
22431,101,84563816,0,2,0
22432,11,84566233,0,0,0
22433,6,84572348,3,0,0
22434,1,84581830,1,0,0
22435,131,84589473,12,6,0
22436,1,84592661,5,0,0
22437,1,84598288,0,0,0
22438,1,84602191,0,0,0
22439,1,84607254,0,0,0
22440,101,84608224,1,0,0
22441,101,84615840,4,14,0
22442,6,84620731,3,0,0
22443,6,84622096,2,0,0
22444,24,84623034,19,0,0
22445,101,84623165,0,0,0
22446,13,84628788,1,0,0
22447,101,84634182,0,0,0
22450,101,84638407,0,0,0
22451,26,84641232,1,0,0
22452,2059,84643305,298,44,0
22453,8,84651097,0,0,0
22454,101,84652389,0,0,0
22455,1,84652580,0,0,0
22456,8,84653752,1,0,0
22457,106,84654849,2,0,0
22458,101,84656363,0,0,0
22460,1,84660373,1,0,0
22461,1,84662230,2,0,0
22462,116,84662287,1,0,0
22463,11,84664186,4,0,0
22464,1,84664245,0,0,0
22465,1,84666489,0,0,0
22466,1,84667442,0,0,0
22467,26,84670567,0,2,0
22468,2147,84673693,1471,2219,103
22469,11,84675750,4,0,0
22470,1,84677288,0,0,0
22471,1,84677532,0,0,0
22472,21,84679905,1,0,0
22474,6,84682964,2,0,0
22475,1,84683500,1,0,0
22476,1,84686087,0,0,0
22477,6,84687080,1,0,0
22478,50,84690680,22,1,0
22479,103,84694018,0,1,0
22480,1,84699361,1,0,0
22482,1,84704067,0,0,0
22483,113,84704381,1,0,0
22484,33,84705387,3,4,0
22487,111,84708622,2,0,0
22489,1,84714906,0,0,0
22491,101,84718994,1,0,0
22492,6,84720885,0,0,0
22496,6,84730662,1,0,0
22497,6,84731290,0,0,0
22498,1,84731774,1,0,0
22499,6,84731842,4,0,0
22500,11,84732600,1,0,0
22501,1,84733065,0,0,0
22502,1,84733165,0,0,0
22503,6,84733468,1,0,0
22504,101,84734160,0,0,0
22505,1,84741967,0,0,0
22507,21,84742622,1,0,0
22508,211,84746680,8,7,0
22509,11,84747421,2,0,0
22511,1,84752945,1,0,0
22512,101,84753338,0,0,0
22514,106,84760056,2,0,0
22515,1,84773331,0,0,0
22516,1,84781694,0,0,0
22517,1,84782686,0,0,0
22518,276,84783683,23,30,0
22519,43,84784392,6,1,0
22520,101,84786413,0,2,0
22521,1,84787700,0,0,0
22523,1,84795119,2,0,0
22524,1,84795217,1,0,0
22525,6,84795559,0,0,0
22527,1,84797790,0,0,0
22528,11,84801650,3,0,0
22529,101,84803565,0,0,0
22530,6,84805224,1,0,0
22531,8,84805935,8,0,0
22532,108,84805949,1,2,0
22533,1,84806654,0,0,0
22535,11,84809416,0,0,0
22536,11,84809907,6,0,0
22537,1,84810018,0,0,0
22538,1,84811802,0,0,0
22540,131,84812562,2,0,0
22541,16,84813813,1,0,0
22542,135,84814582,11,8,0
22543,873,84815796,37,80,1
22544,1,84816947,15,0,0
22545,30,84819341,4,0,0
22546,16,84819475,3,0,0
22547,11,84820906,1,0,0
22548,101,84821102,0,6,0
22549,101,84822530,7,11,0
22550,26,84823597,1,0,0
22551,6,84823748,0,0,0
22552,3,84824158,2,0,0
22553,1,84824283,0,0,0
22554,1,84824960,3,0,0
22557,1,84829353,0,0,0
22559,1,84836796,0,0,0
22560,101,84838538,0,0,0
22561,101,84839665,1,0,0
22562,31,84840547,2,0,0
22563,11,84841968,1,0,0
22564,101,84843186,0,0,0
22565,101,84844714,0,0,0
22566,111,84846522,1,0,0
22567,1,84847376,0,0,0
22568,6,84850509,2,0,0
22569,6,84851503,0,0,0
22570,11,84854776,5,0,0
22571,82,84858000,7,4,0
22573,101,84861326,0,0,0
22574,1,84865580,0,0,0
22575,11,84867301,0,0,0
22577,6,84870703,0,0,0
22578,101,84874166,0,0,0
22579,22,84876377,6,0,0
22580,101,84878827,0,2,0
22581,1,84878833,2,0,0
22582,101,84879659,2,0,0
22583,1,84882043,4,0,0
22584,101,84883532,0,12,0
22585,6,84888041,5,0,0
22586,201,84889020,5,114,0
22587,23,84890271,1,0,0
22588,16,84890493,0,0,0
22589,101,84894250,2,0,0
22590,1,84895065,4,0,0
22593,101,84897996,0,0,0
23593,1,84905486,1,0,0
23594,6,84906268,0,0,0
23595,1,84906937,2,0,0
23597,4,84912981,0,0,0
23598,18,84914994,1,0,0
23600,1,84918278,1,0,0
23601,16,84919358,0,0,0
23603,1,84920648,0,0,0
23604,11,84921357,0,0,0
23605,106,84923594,1,3,0
23606,18,84927957,5,0,0
23607,130,84928150,8,17,0
23608,1,84928177,0,0,0
23609,1,84928333,0,0,0
23610,1,84929716,0,0,0
23611,1,84930467,0,0,0
23612,6,84943150,0,0,0
23614,1,84949105,0,0,0
23615,101,84955735,0,0,0
23616,1,84955987,2,0,0
23618,1,84962955,0,0,0
23619,101,84964059,5,7,0
23620,1,84965206,0,0,0
23622,11,84969232,1,0,0
23623,1,84970807,0,0,0
23624,21,84973894,6,0,0
23625,46,84977013,1,0,0
23626,101,84977459,0,0,0
23628,1,84978480,0,0,0
23631,1,84979277,1,0,0
23632,8,84979553,0,0,0
23635,36,84984701,0,1,0
23637,120,84985181,1,2,0
23638,101,84985471,1,0,0
23639,1,84987750,2,0,0
23640,36,84990021,0,0,0
23641,101,84991186,2,0,0
23642,142,84991512,7,12,0
23644,1,84991572,0,0,0
23645,6,84995642,0,0,0
23646,101,84998550,2,0,0
23647,1,84999316,0,0,0
23648,23,85000542,8,0,0
23649,61,85002005,3,3,0
23650,11,85002186,1,0,0
23652,1,85004248,0,0,0
23653,11,85006973,0,0,0
23654,101,85008970,0,0,0
23655,1,85009181,0,0,0
23656,101,85009805,0,0,0
23657,1,85011971,0,0,0
23658,11,85020155,5,0,0
23659,18,85020330,1,0,0
23660,113,85022100,0,1,0
23661,115,85024528,2,1,0
23662,1,85043310,0,0,0
23664,45,85045123,3,1,0
23665,98,85052751,9,28,0
23666,1,85059151,3,0,0
23667,13,85060425,3,0,0
23668,11,85062216,0,0,0
23669,1,85062778,0,0,0
23671,3,85064282,0,0,0
23672,16,85064957,3,0,0
23673,1,85064997,2,0,0
23674,8,85072154,1,0,0
23675,1,85073042,1,0,0
23677,1,85075462,0,0,0
23678,1,85075892,0,0,0
23679,101,85075949,0,0,0
23681,124,85077232,27,7,0
23682,6,85078282,0,0,0
23683,108,85079096,1,3,0
23684,101,85079439,0,0,0
23685,101,85082843,0,0,0
23686,1,85083210,0,0,0
23687,8,85083215,1,0,0
23689,16,85086336,3,0,0
23691,1,85087078,1,0,0
23692,1,85088884,0,0,0
23693,11,85090886,2,0,0
23694,195,85092037,9,6,0
23697,1,85095353,0,0,0
23699,1,85101724,0,0,0
23700,21,85102577,0,0,0
23701,16,85104375,0,0,0
23702,6,85105870,0,0,0
23703,101,85105920,0,0,0
23705,6,85107827,1,0,0
23706,6,85108042,0,0,0
23708,8,85109720,1,0,0
23710,101,85114082,1,0,0
23712,1,85127164,0,0,0
23714,6,85133065,0,0,0
23715,30,85149673,3,0,0
23717,131,85155626,8,0,0
23719,123,85164269,1,1,0
23721,11,85167807,0,0,0
23722,8,85172581,2,0,0
23723,1,85173783,0,0,0
23725,8,85180540,0,0,0
23726,1,85187438,0,0,0
23727,1,85191473,0,0,0
23728,1,85194196,0,0,0
23729,1,85197201,0,0,0
23730,1,85221405,0,0,0
23731,101,85223408,0,3,0
23732,108,85230821,7,2,0
23733,60,85233445,7,12,0
23734,66,85233451,6,0,0
23735,1,85239522,1,0,0
23736,101,85246111,5,0,0
23737,1,85246980,1,0,0
23738,1,85247561,0,0,0
23739,23,85248411,8,1,0
23740,1,85249132,0,0,0
23741,21,85249295,3,0,0
23744,13,85256433,0,0,0
23745,1,85258703,0,0,0
23747,101,85261430,2,0,0
23749,11,85267993,5,0,0
23750,1,85269731,0,0,0
23751,101,85269754,0,0,0
23752,101,85271271,0,2,0
23753,18,85273224,0,2,0
23754,101,85273591,0,0,0
23755,11,85276849,4,0,0
23756,6,85279491,1,0,0
23757,1,85279570,0,0,0
23758,121,85282178,8,0,0
23759,106,85289189,13,0,0
23761,1,85301184,1,0,0
23762,1,85302960,0,0,0
23763,6,85304256,0,0,0
23764,1,85306098,2,0,0
23766,1,85310112,1,0,0
23767,1,85313500,0,0,0
23769,16,85319921,2,0,0
23770,388,85321692,8,6,0
23771,123,85326186,6,2,0
23772,21,85328972,3,0,0
23774,59,85329556,10,3,0
23775,16,85330982,3,2,0
23779,1,85333014,0,0,0
23782,1,85338436,0,0,0
23783,49,85339487,11,3,0
23784,16,85340143,1,0,0
23785,61,85340565,1,1,0
23786,1,85340962,1,0,0
23788,6,85344815,0,0,0
23789,101,85344918,0,0,0
23790,218,85345954,18,2,0
23792,36,85347369,3,0,0
23794,101,85353497,2,0,0
23795,101,85355454,0,0,0
23796,1,85355773,6,0,0
23797,11,85356130,1,0,0
23798,6,85357712,1,0,0
23800,11,85359766,0,0,0
23801,572,85364296,43,12,2
23802,101,85365934,1,0,0
23803,95,85368469,9,8,0
23804,31,85371808,2,0,0
23805,11,85373065,3,0,0
23807,14,85378771,3,0,0
23808,1,85382289,0,0,0
23809,1,85384015,0,0,0
23810,111,85387887,0,10,0
23811,1,85390406,0,0,0
23812,25,85392055,17,2,0
23814,6,85393222,0,0,0
23815,101,85393785,2,1,0
23816,1,85396436,2,0,0
23817,6,85397668,2,0,0
23818,1,85397984,1,0,0
23819,101,85403905,0,2,0
23820,123,85404361,7,21,0
23821,11,85405212,3,0,0
23822,6,85412999,2,0,0
23823,160,85415223,3,3,0
23824,6,85415709,0,0,0
23825,1,85418887,0,0,0
23826,16,85421735,1,0,0
23828,28,85421960,2,2,0
23830,101,85427261,0,0,0
23831,1,85428250,0,0,0
23832,1,85432006,0,0,0
23834,1,85437319,0,0,0
23835,16,85437922,0,0,0
23837,101,85450555,0,1,0
23838,1,85451910,0,0,0
23839,101,85455739,0,0,0
23840,329,85464160,15,38,2
23841,1,85466735,0,0,0
23842,1,85468786,0,0,0
23843,1,85469149,0,0,0
23847,1,85475625,0,0,0
23848,108,85479666,1,18,0
23849,1,85480691,0,0,0
23850,4,85482766,1,0,0
23851,101,85484356,0,1,0
23852,1,85485941,1,0,0
23853,6235,85487066,514,147,10
23854,16,85494304,0,1,0
23855,133,85494793,3,2,0
23856,21,85495748,1,0,0
23857,101,85495776,0,0,0
23859,101,85496539,2,3,0
23860,1,85497791,1,0,0
23862,1,85500248,1,0,0
23863,21,85500611,16,0,0
23865,1,85505708,0,0,0
23866,6,85507395,1,0,0
23867,1,85507564,0,0,0
23868,1,85509113,0,0,0
23870,6,85510578,0,0,0
23872,1,85514470,1,0,0
23873,1,85514632,1,0,0
23874,26,85516011,3,1,0
23876,8,85518424,3,0,0
23877,1,85519377,1,0,0
23878,118,85520274,5,5,0
23879,28,85524109,1,0,0
23880,12,85524768,5,0,0
23881,101,85525321,6,0,0
23882,11,85527369,0,0,0
23883,1,85528957,0,0,0
23885,16,85533256,3,0,0
23886,101,85533809,0,14,0
23887,1,85534880,1,0,0
23888,101,85536144,0,2,0
23889,101,85540421,0,0,0
23890,117,85541672,13,1,0
23891,262,85542489,11,14,0
23892,6,85543116,1,0,0
23893,1,85544579,1,0,0
23894,1,85547097,1,0,0
23895,11,85549247,0,0,0
23897,48,85557064,1,1,0
23898,8,85557180,4,0,0
23899,6,85558164,0,0,0
23900,31,85562765,0,0,0
23901,1,85566056,1,0,0
23902,1,85568859,0,0,0
23903,101,85569701,0,0,0
23904,6,85569981,0,0,0
23906,21,85570631,0,0,0
23907,101,85571711,0,0,0
23908,1,85579501,0,0,0
23911,58,85583723,8,0,0
23912,1,85585863,1,0,0
23913,4,85586457,0,0,0
23914,1,85590024,0,0,0
23915,56,85591035,6,4,0
23916,1,85591766,0,0,0
23917,131,43667576,5,0,0
23918,18,85594110,4,5,0
23919,1,85596458,0,0,0
23920,1,85597175,0,0,0
23921,1,85597196,0,0,0
23922,11,85598251,2,0,0
23923,101,85599023,2,1,0
23924,1,85599821,2,0,0
23925,101,85602301,0,0,0
23926,16,85603351,11,0,0
23928,11,85604894,0,0,0
23932,101,85610833,1,3,0
23933,21,85612230,3,0,0
23934,6,85612367,0,0,0
23935,13,85613080,4,0,0
23936,6,85616593,0,0,0
23939,6,85622832,4,0,0
23943,13,85628088,4,0,0
23944,1,85631546,0,0,0
23945,16,85632915,0,0,0
23946,6,85633922,3,0,0
23948,101,85648932,0,0,0
23950,11,85651907,1,0,0
23951,1,85652120,1,0,0
23952,1,85653812,0,0,0
23954,101,85660363,0,4,0
23955,101,85663468,0,3,0
23956,125,85665642,59,5,0
23957,123,85666486,3,2,0
23958,1,85666520,0,0,0
23959,1,85671354,0,0,0
23960,106,85671574,2,0,0
23961,1,85671805,0,0,0
23962,1,85671888,0,0,0
23964,116,85674656,2,1,0
23966,101,85677826,0,0,0
23968,1,85685088,1,0,0
23970,20,85688830,8,1,0
23972,38,85690824,4,4,0
23973,1,85691851,1,0,0
23974,21,85693827,1,0,0
23976,1,85699221,0,0,0
23977,101,85699885,0,0,0
23978,1,85700876,0,0,0
23979,101,85706605,0,1,0
23980,1,85712125,0,0,0
23981,23,85722035,2,2,0
23982,1,85723090,0,0,0
23983,21,85723329,2,0,0
23984,15,85723586,1,0,0
23986,1,85729977,0,0,0
23987,6,85731154,3,0,0
23988,6,85744766,0,0,0
23989,16,85745670,1,0,0
23990,106,85747390,1,1,0
23991,113,85760573,1,0,0
23992,8,85762177,3,0,0
23993,108,85763618,2,0,0
23994,1,85764648,3,0,0
23995,111,85770685,1,0,0
23996,1,85772244,1,0,0
23997,8,85773371,0,0,0
23998,1,85775298,1,0,0
23999,1,85775446,1,0,0
24000,719,85776898,160,52,35
24001,11,85778101,0,0,0
24002,111,85783621,7,0,0
24003,138,85784571,5,0,0
24004,123,85785132,2,2,0
24005,101,85789438,1,0,0
24006,1,85792787,0,0,0
24007,1,85796281,0,0,0
24009,1,85800648,0,0,0
24010,101,85807219,0,0,0
24013,121,85812891,4,1,0
24014,1,85826168,6,0,0
24015,16,85829411,3,0,0
24016,1,85832318,0,0,0
24018,101,85843308,2,2,0
24019,10,85848944,3,0,0
24021,1,85852556,0,0,0
24022,1,85852838,2,0,0
24024,43,85856507,1,2,0
24025,101,85859038,0,2,0
24027,13,85860151,5,0,0
24028,88,85860200,7,0,0
24029,101,85862857,0,0,0
24030,1,85863051,1,0,0
24031,16,85866570,6,0,0
24032,101,85880281,0,0,0
24033,106,85881417,2,3,0
24034,1,85884603,0,0,0
24035,101,85890878,4,0,0
24036,1,85891634,0,0,0
24037,1,85894703,0,0,0
24038,16,85896964,4,0,0
24039,101,85897775,0,0,0
24040,106,23080493,4,0,0
24041,101,85901234,2,0,0
24042,120,85903626,2,2,0
24044,1,85910280,2,0,0
24045,1,85914460,0,0,0
24046,78,85919754,10,4,0
24047,1,85920064,0,0,0
24048,11,85920520,0,0,0
24050,86,85921771,5,0,0
24052,11,85925784,0,0,0
24053,1,85927380,0,0,0
24054,101,85927662,0,0,0
24055,35,85928328,8,0,0
24056,332,85930778,10,0,0
24058,101,85930997,0,0,0
24059,13,85931600,4,0,0
24060,101,85932976,0,1,0
24061,1,85934538,0,0,0
24062,13,85934841,1,0,0
24063,101,85936397,0,0,0
24064,6,85936411,3,0,0
24065,1,85937688,0,0,0
24068,6,85943972,2,0,0
24069,1,85945530,2,0,0
24070,1,85946618,0,0,0
24071,33,85948599,6,0,0
24073,1136,85951521,56,1346,4
24075,1,85952346,0,0,0
24076,106,85953207,1,5,0
24077,1,85955320,1,0,0
24078,1,85956355,0,0,0
24079,1,85959396,2,0,0
24080,354,85959718,5,0,0
24081,1,85961688,0,0,0
24082,101,85963025,0,0,0
24083,1,85969388,0,0,0
24084,46,85973076,3,0,0
24085,6,85974750,3,0,0
24087,8,85980609,2,0,0
24088,32,85988609,4,0,0
24089,1,85991286,0,0,0
24090,1,85992217,0,0,0
24091,125,85994065,15,7,0
24092,6,85994755,3,0,0
24093,1,85995718,10,0,0
24095,1,86002388,2,0,0
24096,1,86004115,1,0,0
24097,450,86008009,94,19,1
24098,101,86008422,1,0,0
24101,1,86013269,0,0,0
24102,101,86013733,0,1,0
24104,1,86015348,0,0,0
24106,11,86018051,0,0,0
24107,101,86018993,0,0,0
24109,44,86020358,3,5,0
24110,101,86021667,0,0,0
24111,1,86022044,0,0,0
24112,11,86026418,15,0,0
24113,1,86027839,0,0,0
24114,1,86029065,0,0,0
24117,31,86032025,2,0,0
24119,1,86034402,1,0,0
24120,1,86037514,0,0,0
24121,11,86040261,0,0,0
24122,101,86041519,0,5,0
24123,101,86042327,1,8,0
24124,41,86042506,3,0,0
24125,1,86046216,0,0,0
24126,1,86046646,0,0,0
24127,1,86049195,0,0,0
24128,36,86052122,14,21,0
24129,101,86054101,1,2,0
24130,11,86057948,1,0,0
24131,1,86060356,0,0,0
24132,121,86061829,8,0,0
24133,25,86072115,3,0,0
24134,11,86072333,2,0,0
24135,6,86077439,0,0,0
24136,10,86079496,6,0,0
24137,315,86083460,36,1,0
24138,1,86083619,0,0,0
24139,38,86087014,1,4,0
24140,1,86088203,0,0,0
24141,1,86090870,0,0,0
24142,111,86091668,5,0,0
24143,146,86092953,12,2,0
24144,155,86093059,8,7,0
24145,1,86093147,0,0,0
24147,1,86096128,0,0,0
24148,116,86096642,8,15,0
24150,21,86101165,2,0,0
24151,1,86102178,8,0,0
24152,101,86102528,0,0,0
24153,1,86103039,0,0,0
24154,176,86103616,7,1,0
24155,21,86104774,6,0,0
24156,9,86105826,0,0,0
24157,128,86105840,2,1,0
24158,31,86107321,0,0,0
24159,101,86109768,0,0,0
24160,46,86113340,0,0,0
24163,33,86114523,10,2,0
24164,1,86115486,2,0,0
24165,11,86118551,1,0,0
24166,1,86122774,0,0,0
24167,11,86123430,0,0,0
24168,118,86123784,9,0,0
24169,163,86126854,7,1,0
24171,6,86127083,0,0,0
24172,1,86129160,0,0,0
24173,28,86129813,8,0,0
24174,1,86130786,0,0,0
24175,365,86132192,13,24,1
24176,1,86134228,0,0,0
24177,133,86135629,0,1,0
24178,1,86136101,0,0,0
24180,1,86140368,0,0,0
24182,156,86141064,8,1,0
24183,101,86141124,0,0,0
24184,6,86143585,0,0,0
24185,101,86144561,2,0,0
24186,6,86149854,3,0,0
24187,31,86151502,0,0,0
24188,11,86155511,0,0,0
24189,26,86158229,12,0,0
24191,1,86162839,0,0,0
24194,101,86164202,0,0,0
24196,101,86167576,1,2,0
24197,321,86169510,42,0,0
24198,6,86170237,4,0,0
24199,140,86171692,11,1,0
24200,3,86172710,1,0,0
24202,1,86173977,0,0,0
24203,1,86174859,0,0,0
24205,101,86175141,0,4,0
24206,23,86180916,11,0,0
24207,3,86184163,2,0,0
24208,101,86189552,2,0,0
24209,6,86190839,1,0,0
24210,101,86192124,0,0,0
24211,103,86192331,3,0,0
24212,16,28849883,11,5,0
24214,1,86197979,0,0,0
24215,101,86198063,0,4,0
24217,1,86202780,3,0,0
24218,46,86205764,4,0,0
24219,6,86205837,3,0,0
24220,1,86206860,0,0,0
24221,11,86209025,0,0,0
24224,1,86210867,0,0,0
24227,1,86214411,1,0,0
24229,1,86214573,0,0,0
24230,197,86215077,80,31,0
24231,101,86215614,0,0,0
24232,33,86216245,3,1,0
24233,101,86220835,0,2,0
24234,1,86223189,0,0,0
24235,3,86224313,1,0,0
24237,1,86229157,1,0,0
24238,32,86235970,20,2,0
24239,18,86238441,2,1,0
24240,21,86238753,2,0,0
24241,101,86238776,0,0,0
24242,1,86243125,0,0,0
24243,152,86245354,7,13,0
24244,1,86246947,0,0,0
24245,101,86247983,0,0,0
24246,1,86253557,0,0,0
24247,101,86254614,2,3,0
24248,101,86254625,0,2,0
24249,101,86255521,0,0,0
24250,101,86256001,0,1,0
24251,101,86257857,0,0,0
24252,1,86258083,0,0,0
24253,1,86258155,0,0,0
24254,101,86260368,3,0,0
24255,1,86262106,0,0,0
24256,6,86263507,10,0,0
24257,101,86267465,2,3,0
24258,101,86268005,8,2,0
24259,101,86269036,1,21,0
24260,101,86269877,0,1,0
24261,101,86270052,1,1,0
24262,101,86270904,0,0,0
24264,1,86273208,0,0,0
24265,1,86274665,0,0,0
24267,101,86276998,0,0,0
24268,101,86277064,0,0,0
24269,6,86277136,1,0,0
24270,1,86277872,0,0,0
24271,101,86278343,0,0,0
24272,101,86280275,0,2,0
24273,101,86280695,0,0,0
24274,1,86281486,1,0,0
24275,1,86281712,0,0,0
24276,101,86282187,0,0,0
24277,11,86282768,3,0,0
24279,101,86284476,1,0,0
24280,1,86284525,0,0,0
24281,8,86284941,1,0,0
24283,101,86285593,1,0,0
24284,1,86286506,0,0,0
24285,11,86286884,1,0,0
24286,101,86287542,2,0,0
24287,101,86288141,0,0,0
24288,1,86288948,0,0,0
