Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
52073,2,83672689,0,,686.0,,3,,
52074,2,83673112,1,,686.0,,0,,
52075,2,83673605,0,,805.0,,0,,805.0
52076,2,83673946,5,,805.0,,2,,805.0
52077,2,83674108,3,,21934.0,,0,,
52078,2,83674193,6,,21935.0,,2,,
52079,1,83676322,1,74.0,5795.0,1.0,0,,
52080,1,83677115,11,504.0,21937.0,3.0,17,2.0,805.0
52081,1,83678372,0,229.0,21938.0,0.0,3,,
52082,2,83678712,2,,7397.0,,0,,2970.0
52083,1,83656580,-1,565.0,21961.0,2.0,4,,
52084,2,83661025,4,,21939.0,,2,,21939.0
52085,2,83663152,0,,,,1,,
52086,1,83680475,1,125.0,18566.0,0.0,0,,
52087,1,83680745,2,111.0,20228.0,0.0,6,1.0,
52089,1,83681476,7,6762.0,17262.0,2.0,0,5.0,2970.0
52090,2,83682002,1,,805.0,,0,,
52091,1,83682055,3,1564.0,18429.0,3.0,4,1.0,18429.0
52092,2,83682108,12,,13047.0,,5,,13047.0
52093,1,83682751,0,310.0,21940.0,2.0,0,,13680.0
52096,2,83684716,3,,601.0,,1,,601.0
52097,2,83685534,1,,17908.0,,0,,
52099,2,83686747,3,,805.0,,6,,805.0
52101,2,83458141,4,,7744.0,,9,,
52102,2,83467194,4,,20015.0,,0,,
52103,1,83687101,0,78.0,19998.0,0.0,5,,13680.0
52104,1,83687501,4,3463.0,1643.0,2.0,3,1.0,1643.0
52105,2,83688074,0,,15980.0,,0,,442.0
52106,2,83689625,3,,12548.0,,2,,
52107,2,83690405,14,,7290.0,,5,,7290.0
52108,1,83691240,1,197.0,21944.0,2.0,5,,21944.0
52109,1,83691838,1,1279.0,9326.0,3.0,1,2.0,1739.0
52110,1,83691865,1,394.0,21946.0,1.0,0,,603.0
52111,1,83691878,1,195.0,21947.0,1.0,1,,
52112,2,83692263,1,,11867.0,,1,,
52113,2,83692886,2,,3277.0,,2,,3277.0
52114,1,83692967,0,124.0,21950.0,0.0,2,,7290.0
52116,2,83693209,1,,13138.0,,1,,
52117,2,83693254,6,,7290.0,,2,,7290.0
52118,2,83693548,0,,442.0,,8,,442.0
52119,1,83693811,2,219.0,21863.0,0.0,1,,
52122,1,83695659,-1,74.0,21952.0,1.0,2,,
52123,1,83696267,1,134.0,21953.0,0.0,0,,6866.0
52124,2,83696650,1,,21954.0,,4,,21954.0
52125,2,83697988,1,,7290.0,,0,,
52126,2,83698179,0,,887.0,,0,,
52128,1,83699622,1,266.0,21960.0,1.0,0,,
52130,1,83702845,1,133.0,14793.0,0.0,0,1.0,
52132,1,83703484,3,1596.0,17107.0,2.0,2,,17107.0
52133,1,83704854,-3,221.0,21964.0,2.0,9,1.0,
52135,2,83705247,3,,7290.0,,0,,
52136,2,83705252,7,,13680.0,,2,,
52137,1,83705272,3,41.0,13538.0,1.0,0,,13538.0
52138,1,83705393,1,118.0,21964.0,0.0,0,,
52139,2,83706069,3,,21072.0,,3,,21072.0
52141,2,83710643,0,,13047.0,,4,,13047.0
52142,2,83713044,0,,21967.0,,0,,
52143,1,83713219,1,162.0,43908.0,0.0,1,1.0,2116.0
52145,1,83714574,2,88.0,10723.0,0.0,0,,88.0
52146,1,83715351,-1,2410.0,21636.0,2.0,2,,88.0
52147,1,83717900,1,111.0,21858.0,0.0,3,,21858.0
52148,1,83719736,0,540.0,14607.0,1.0,8,,
52149,2,83720140,4,,21969.0,,0,,
52152,1,83723468,1,57.0,12502.0,0.0,0,,88.0
52154,1,83725807,1,262.0,20889.0,4.0,1,,20889.0
52155,1,83726233,3,1065.0,21971.0,0.0,2,,
52156,1,83730952,1,125.0,13614.0,1.0,1,,88.0
52157,2,83731358,1,,805.0,,0,,
52158,2,83731569,1,,805.0,,0,,
52159,2,83732701,3,,21972.0,,4,,21972.0
52160,2,83733681,2,,919.0,,3,,919.0
52161,1,83736488,2,198.0,9241.0,1.0,10,1.0,9241.0
52162,2,83737584,2,,18592.0,,0,,
52163,1,83737709,1,64.0,9241.0,1.0,7,,
52164,2,83744457,2,,21072.0,,3,,21072.0
52165,1,83744600,0,58.0,21977.0,0.0,3,,88.0
52166,2,83746002,0,,21978.0,,0,,
52167,2,83746928,1,,21072.0,,0,,21072.0
52168,2,83747751,1,,21072.0,,1,,
52169,1,83749041,0,135.0,21979.0,1.0,0,,21979.0
52171,1,83751185,1,135.0,13502.0,2.0,1,,
52176,2,83754419,1,,892.0,,0,,
52177,1,83754851,7,1822.0,12031.0,5.0,4,3.0,805.0
52178,2,83756265,6,,21072.0,,0,,
52179,2,83757413,1,,20637.0,,0,,
52181,2,83757859,8,,805.0,,2,,805.0
52182,1,83759033,2,2119.0,21983.0,3.0,8,4.0,88.0
52183,2,83760008,1,,21982.0,,1,,
52185,2,83760734,2,,13047.0,,8,,13047.0
52186,2,83761758,1,,686.0,,1,,
52187,1,83762100,0,218.0,17262.0,1.0,7,0.0,88.0
52188,1,83762412,0,274.0,21986.0,1.0,0,,88.0
52190,2,83763359,2,,686.0,,0,,
52191,1,83763523,0,55.0,21987.0,1.0,7,,88.0
52192,1,83765635,2,1713.0,21840.0,1.0,0,,930.0
52194,2,83766535,1,,10530.0,,0,,
52195,2,83768914,0,,21991.0,,2,,
52196,2,83769468,0,,4257.0,,3,,
52197,2,83769999,2,,13047.0,,5,,
52203,1,83773105,1,80.0,21623.0,0.0,4,,88.0
52204,1,83773124,1,15.0,21481.0,0.0,0,,88.0
52205,2,83775010,0,,21996.0,,0,,7290.0
52206,1,83775243,2,1018.0,21154.0,2.0,8,,21154.0
52209,1,83776443,4,3331.0,13561.0,2.0,3,1.0,919.0
52210,2,83776470,4,,4598.0,,0,,
52212,1,83777450,6,1594.0,21998.0,2.0,1,4.0,805.0
52213,1,83777670,1,142.0,3269.0,1.0,0,,88.0
52214,2,83778314,3,,4257.0,,3,,
52216,1,83779202,1,320.0,21999.0,1.0,0,0.0,88.0
52217,1,83779680,2,505.0,22000.0,3.0,0,1.0,183.0
52220,2,83780622,4,,4257.0,,4,,
52221,2,83783049,4,,7290.0,,1,,7290.0
52223,2,83784450,1,,21967.0,,0,,
52224,1,83785827,4,356.0,11675.0,3.0,2,1.0,44269.0
52225,2,83786438,2,,21972.0,,0,,
52227,2,83786946,2,,20409.0,,2,,25249.0
52229,1,83788237,0,89.0,20093.0,0.0,2,,88.0
52230,1,83789103,0,74.0,22008.0,1.0,0,,22008.0
52231,2,83789401,0,,21442.0,,2,,
52234,1,83790622,5,63.0,20884.0,1.0,1,,
52235,1,83791318,2,63.0,22010.0,1.0,2,,
52236,2,83792270,2,,4505.0,,1,,
52237,1,83792750,2,554.0,17590.0,1.0,0,1.0,930.0
52238,2,83794096,0,,21972.0,,0,,
52239,1,83794814,4,806.0,22012.0,2.0,0,,88.0
52240,2,83795325,0,,22013.0,,0,,
52242,2,83797757,1,,892.0,,0,,
52243,1,83797837,10,541.0,12008.0,2.0,21,3.0,12008.0
52244,1,83797960,0,66.0,196.0,1.0,0,,
52245,2,83798298,7,,12008.0,,0,,4164.0
52246,1,83800017,2,39.0,20820.0,1.0,1,,
52248,1,83800712,1,167.0,20820.0,1.0,0,,805.0
52249,2,83801661,0,,6750.0,,2,,
52250,2,83801860,1,,805.0,,15,,
52251,2,83802531,1,,805.0,,2,,805.0
52252,1,83802602,2,874.0,4829.0,1.0,0,3.0,4829.0
52253,2,83803170,1,,805.0,,0,,
52254,2,83803609,2,,805.0,,3,,
52255,1,83803612,3,308.0,22016.0,2.0,0,,22047.0
52256,1,83803730,1,1334.0,20131.0,2.0,0,,20131.0
52258,2,83804789,4,,805.0,,3,,805.0
52259,1,83804990,3,936.0,2719.0,2.0,0,2.0,88.0
52260,2,83804990,2,,2719.0,,0,,
52261,1,83805759,0,434.0,20820.0,2.0,0,,805.0
52262,2,83805926,2,,13818.0,,2,,
52264,2,83808080,3,,17359.0,,3,,
52265,2,83808588,2,,11523.0,,3,,
52266,2,83808632,0,,21972.0,,0,,
52267,1,83809573,2,482.0,22018.0,1.0,1,,88.0
52268,2,83810789,2,,2817.0,,0,,
52270,1,83811899,2,449.0,1005.0,2.0,0,1.0,
52271,2,83812091,7,,805.0,,2,,805.0
52272,1,83813884,2,39.0,22020.0,0.0,0,,7290.0
52273,1,83815570,3,284.0,22022.0,1.0,1,1.0,22022.0
52274,1,83816498,6,1993.0,3572.0,2.0,4,7.0,88.0
52276,1,83817879,0,737.0,12329.0,1.0,0,,
52277,2,83818392,18,,10354.0,,4,,
52278,2,83821468,1,,805.0,,0,,805.0
52280,2,83824714,4,,14640.0,,0,,
52281,2,83826359,2,,805.0,,0,,
52282,1,83826719,1,178.0,16127.0,1.0,0,1.0,16127.0
52283,2,83827268,1,,805.0,,3,,805.0
52284,2,83827596,2,,805.0,,0,,
52285,1,83828156,2,304.0,21071.0,2.0,0,,
52286,2,83828598,2,,805.0,,0,,
52287,2,83828606,4,,7972.0,,3,,
52288,1,83832487,2,74.0,22030.0,1.0,4,,805.0
52290,2,83837825,4,,7828.0,,6,,
52291,1,83837909,2,279.0,14643.0,0.0,0,1.0,14643.0
52292,2,83838564,0,,4829.0,,0,,
52293,1,83841248,7,9615.0,13561.0,4.0,6,3.0,22047.0
52294,2,83842072,1,,3293.0,,0,,
52295,2,83842818,8,,13680.0,,2,,13680.0
52296,2,83842950,4,,4257.0,,0,,
52297,2,83843517,7,,22033.0,,0,,
52298,2,83843821,6,,805.0,,3,,22047.0
52299,1,83844743,0,257.0,22034.0,2.0,0,1.0,22034.0
52300,2,83845976,1,,686.0,,4,,
52301,1,83846016,0,759.0,22036.0,2.0,0,,22035.0
52302,2,83846046,0,,4257.0,,1,,
52305,1,83849315,2,769.0,17858.0,4.0,0,1.0,
52306,2,83850362,1,,11060.0,,2,,
52307,2,83850920,4,,4598.0,,0,,
52309,1,83850993,0,324.0,22043.0,1.0,1,1.0,88.0
52310,2,83851134,1,,22041.0,,3,,
52311,2,83852100,1,,20381.0,,1,,
52312,2,83852578,8,,4598.0,,2,,
52313,2,83852885,1,,4829.0,,1,,
52314,2,83853727,2,,13680.0,,6,,13680.0
52315,2,83853939,1,,805.0,,8,,805.0
52316,1,83854018,1,81.0,22044.0,0.0,0,,27581.0
52317,2,83855183,2,,6750.0,,0,,
52318,1,83855642,0,75.0,14602.0,1.0,4,,14602.0
52319,1,83857138,11,392.0,21154.0,2.0,6,7.0,
52320,1,83857802,1,60.0,22046.0,0.0,2,1.0,88.0
52321,2,83858760,1,,18040.0,,0,,
52322,2,83859427,6,,11867.0,,28,,11867.0
52323,1,83859535,1,338.0,22048.0,1.0,0,1.0,13680.0
52325,1,83860635,1,64.0,22049.0,1.0,2,,
52326,2,83861048,3,,11030.0,,1,,
52327,1,83861777,2,206.0,12865.0,1.0,0,1.0,
52328,2,83861950,1,,11623.0,,3,,
52329,2,83862252,3,,12865.0,,0,,12865.0
52330,2,83862400,0,,18040.0,,1,,
52331,2,83862515,6,,11981.0,,10,,11981.0
52333,1,83863421,2,196.0,21272.0,1.0,0,0.0,88.0
52334,2,83863448,0,,21824.0,,0,,
52337,2,83864728,3,,7290.0,,0,,7290.0
52338,1,83865082,0,72.0,12626.0,1.0,0,,
52339,2,83865511,2,,22055.0,,1,,22055.0
52340,2,83865667,1,,4505.0,,0,,4505.0
52341,1,83865971,1,511.0,22054.0,1.0,3,1.0,22054.0
52342,1,83866336,3,476.0,21071.0,1.0,0,,
52343,2,83866714,4,,919.0,,1,,919.0
52344,1,83867355,2,454.0,21364.0,2.0,1,,22047.0
52345,2,83867545,4,,4257.0,,1,,
52346,1,83867989,2,131.0,20735.0,0.0,3,,805.0
52347,2,83868223,1,,16596.0,,1,,
52350,2,83868918,5,,7244.0,,1,,7244.0
52351,1,83869271,2,70.0,8013.0,1.0,0,1.0,
52352,1,83869716,1,174.0,2817.0,1.0,3,,2817.0
52353,1,83871041,3,363.0,7244.0,1.0,7,3.0,7244.0
52355,2,83873388,1,,12008.0,,3,,
52356,2,83873661,3,,7290.0,,0,,7290.0
52358,2,83874519,3,,919.0,,1,,
52359,1,83874598,2,82.0,21513.0,1.0,0,1.0,88.0
52360,1,83874798,1,189.0,22059.0,1.0,4,,22059.0
52363,1,83876981,1,170.0,22060.0,2.0,0,,
52364,2,83878040,8,,7071.0,,0,,7071.0
52365,1,83878348,0,176.0,12492.0,0.0,6,,
52366,1,83878674,0,157.0,22062.0,1.0,3,,3454.0
52367,1,83878706,2,150.0,20780.0,2.0,0,,
52368,2,83879445,1,,13138.0,,1,,
52369,1,83880409,3,50.0,12492.0,1.0,0,,12492.0
52370,2,83882040,2,,1036.0,,2,,
52371,1,83882392,0,296.0,22062.0,1.0,1,,
52372,1,83882458,1,201.0,8447.0,1.0,0,,
52373,1,83883268,1,185.0,22063.0,3.0,0,,
52374,2,83884753,0,,8447.0,,2,,
52375,1,83885536,0,90.0,22064.0,1.0,0,,
52376,2,83885611,0,,18592.0,,3,,
52378,2,83886000,1,,919.0,,1,,
52379,1,83886174,1,714.0,17107.0,1.0,9,1.0,17107.0
52380,2,83886384,1,,17096.0,,2,,
52381,2,83887070,2,,805.0,,12,,805.0
52383,2,83888231,2,,686.0,,0,,
52384,2,83890718,1,,12008.0,,1,,
52385,1,83892258,1,356.0,16204.0,2.0,1,,7290.0
52387,1,83894895,0,98.0,18347.0,0.0,6,1.0,18347.0
52388,2,83895068,1,,805.0,,1,,805.0
52389,2,83895299,0,,18347.0,,0,,
52390,1,83896411,3,203.0,22066.0,1.0,2,,22070.0
52391,2,83896581,1,,6750.0,,5,,6750.0
52392,2,83897182,2,,12008.0,,5,,12008.0
52393,2,83897501,1,,805.0,,0,,
52394,2,83898683,1,,805.0,,3,,805.0
52395,1,83900123,1,469.0,22067.0,2.0,0,1.0,103.0
52396,2,83900549,1,,13818.0,,0,,13818.0
52397,2,83901562,3,,3331.0,,0,,
52398,2,83901915,2,,805.0,,0,,22070.0
52399,2,83902305,1,,16612.0,,0,,16612.0
52400,2,83903985,1,,16612.0,,0,,
52402,2,83906158,3,,805.0,,7,,805.0
52404,1,83907663,4,234.0,17362.0,1.0,0,,4862.0
52405,2,83911497,1,,7290.0,,7,,
52407,2,83913214,1,,4485.0,,0,,
52411,1,83924294,0,34.0,22075.0,0.0,3,,88.0
52412,1,83927280,1,202.0,12492.0,2.0,5,,32036.0
52413,1,83930955,2,123.0,22073.0,0.0,0,,
52415,1,83938926,0,120.0,22078.0,0.0,2,,
52416,1,83939301,0,93.0,22080.0,0.0,4,1.0,7290.0
52417,1,83939314,0,53.0,22079.0,0.0,2,,
52418,2,83939719,1,,17908.0,,0,,
52419,2,83940621,1,,4598.0,,0,,
52420,1,83942222,1,66.0,26105.0,1.0,0,,
52421,1,83942620,5,772.0,22083.0,1.0,7,5.0,930.0
52422,2,83948300,0,,22084.0,,0,,
52423,1,83955126,2,197.0,13935.0,1.0,0,1.0,13935.0
52424,1,83955429,2,115.0,961.0,1.0,0,2.0,
52425,2,83955641,2,,805.0,,4,,805.0
52426,1,83956192,3,252.0,7795.0,2.0,4,,7795.0
52427,1,83957049,1,382.0,22089.0,1.0,0,,183.0
52428,1,83959467,0,125.0,14602.0,0.0,5,,14602.0
52429,2,83963564,1,,8013.0,,0,,
52430,2,83963582,3,,22090.0,,2,,22090.0
52433,2,83970691,2,,22093.0,,1,,
52434,1,83972712,0,88.0,22088.0,1.0,3,,7290.0
52435,1,83973716,2,544.0,3125.0,1.0,2,2.0,
52436,1,83974805,1,101.0,22094.0,0.0,5,1.0,2116.0
52437,2,83975229,3,,6750.0,,2,,
52438,1,83975340,1,215.0,22095.0,3.0,0,,7290.0
52439,2,83975779,0,,20381.0,,1,,
52440,2,83975877,1,,22097.0,,0,,7290.0
52441,2,83976810,0,,6750.0,,0,,
52442,2,83977419,3,,22098.0,,0,,
52445,2,83983593,1,,805.0,,2,,
52446,1,83983600,7,272.0,2040.0,1.0,1,2.0,88.0
52447,1,83984239,2,344.0,22100.0,2.0,1,,805.0
52450,2,83990582,0,,805.0,,5,,805.0
52453,1,83994547,-1,69.0,22103.0,1.0,0,,
52454,1,83997597,-3,28.0,22104.0,1.0,1,,
52455,1,84003278,0,125.0,22105.0,1.0,0,,13680.0
52458,1,84007192,7,5326.0,22109.0,3.0,2,1.0,
52459,2,84007868,1,,7972.0,,0,,
52461,1,84013510,0,365.0,3401.0,1.0,0,,3401.0
52462,1,84016323,1,1314.0,22114.0,1.0,0,3.0,159.0
52463,1,84017907,-1,67.0,13561.0,1.0,5,,
52464,1,84018673,3,248.0,1871.0,1.0,0,,9249.0
52465,2,84019384,1,,159.0,,4,,
52466,2,84019705,1,,159.0,,2,,
52468,1,84022000,0,280.0,12209.0,0.0,3,,
52469,1,84023573,1,66.0,22112.0,0.0,0,,
52470,1,84024069,1,48.0,22118.0,0.0,0,,
52471,1,84025082,2,193.0,22117.0,1.0,0,,88.0
52472,2,84026017,1,,686.0,,2,,
52473,1,83866408,1,129.0,22126.0,0.0,16,,
52474,1,84028130,1,187.0,11071.0,3.0,3,0.0,11071.0
52475,1,84028210,0,594.0,22119.0,1.0,0,,13680.0
52476,2,84028721,5,,20650.0,,1,,7290.0
52477,2,84030019,1,,686.0,,2,,
52478,2,84030235,1,,603.0,,0,,603.0
52479,2,84030657,6,,686.0,,2,,
52481,1,84031641,1,539.0,20898.0,1.0,1,1.0,20898.0
52482,1,84031680,3,287.0,13525.0,1.0,0,2.0,
52483,2,84031741,2,,26105.0,,0,,
52484,2,84031966,0,,22120.0,,0,,
52486,2,84032926,3,,6917.0,,0,,
52487,1,84032957,2,150.0,13322.0,0.0,0,,88.0
52488,1,84033107,2,64.0,22121.0,0.0,0,,2970.0
52489,1,84034071,0,374.0,22123.0,2.0,0,,22123.0
52490,1,84034345,1,15.0,12603.0,0.0,1,,
52491,2,84034605,0,,20381.0,,1,,
52492,2,84034736,1,,88.0,,1,,
52493,1,84035177,5,98.0,12603.0,1.0,0,1.0,2970.0
52494,2,84035345,1,,12865.0,,3,,
52495,1,84036810,0,38.0,12329.0,0.0,8,0.0,12329.0
52496,1,84037885,1,72.0,22124.0,0.0,0,,
52497,1,84038231,1,27.0,22095.0,1.0,2,,22095.0
52498,1,84039931,2,233.0,21395.0,2.0,0,1.0,21395.0
52499,1,84043353,3,1410.0,14188.0,3.0,0,,5739.0
52500,2,84043417,3,,4598.0,,2,,4598.0
52501,1,84044126,1,164.0,22125.0,0.0,0,,
52502,1,84044130,2,60.0,13561.0,1.0,0,,805.0
52503,2,84044541,1,,21395.0,,0,,
52504,2,84044565,2,,3262.0,,2,,
52505,1,84045066,3,228.0,17590.0,1.0,0,,88.0
52507,1,84046332,0,92.0,22129.0,1.0,0,,7290.0
52509,1,84048247,3,614.0,22131.0,1.0,0,,16974.0
52511,2,84049111,1,,9568.0,,4,,
52513,1,84049837,4,211.0,22133.0,2.0,2,1.0,805.0
52514,2,84050715,2,,686.0,,0,,
52515,2,84051154,5,,7290.0,,0,,7290.0
52516,1,84053406,2,47.0,22134.0,0.0,1,,
52517,1,84053611,5,14589.0,22133.0,2.0,0,1.0,6029.0
52518,2,84054390,12,,20381.0,,0,,22311.0
52519,1,84054708,0,67.0,15989.0,0.0,6,,686.0
52521,2,84054926,9,,919.0,,2,,919.0
52522,1,84055852,3,1354.0,21513.0,2.0,0,,7290.0
52523,2,84056061,2,,20381.0,,0,,
52524,1,84056765,3,90.0,11458.0,1.0,5,,
52525,1,84057745,2,72.0,12024.0,1.0,0,1.0,
52526,2,84058377,0,,16974.0,,5,,
52527,1,84058917,7,1307.0,16057.0,0.0,5,5.0,16057.0
52528,2,84060621,1,,14860.0,,4,,
52529,2,84060649,1,,22137.0,,0,,
52530,2,84060704,1,,22077.0,,0,,
52531,1,84061028,6,264.0,22136.0,2.0,0,,
52532,2,84061475,3,,686.0,,2,,
52533,2,84061929,1,,14860.0,,7,,
52534,1,84063172,0,2441.0,22137.0,2.0,0,,12710.0
52535,2,84063362,3,,805.0,,5,,805.0
52536,1,84063467,0,179.0,22138.0,1.0,4,,
52537,1,84063663,0,113.0,22140.0,0.0,8,,686.0
52539,2,84064324,3,,805.0,,2,,805.0
52540,2,84065268,1,,9394.0,,0,,9394.0
52541,1,84065383,2,697.0,17140.0,3.0,0,,805.0
52542,1,84065440,2,177.0,6072.0,1.0,2,,88.0
52543,2,84065943,3,,20381.0,,6,,805.0
52544,2,84066157,1,,13818.0,,1,,
52545,2,84066345,3,,805.0,,2,,805.0
52546,5,84066908,0,,-1.0,,0,,-1.0
52547,4,84066908,0,,686.0,,0,,686.0
52548,5,84067012,0,,-1.0,,0,,-1.0
52549,4,84067012,0,,686.0,,0,,686.0
52550,2,84067374,3,,9394.0,,1,,9394.0
52551,2,84068670,0,,805.0,,0,,805.0
52552,2,84069059,1,,21599.0,,0,,21599.0
52553,2,84069263,1,,805.0,,2,,805.0
52554,2,84069498,2,,159.0,,0,,
52555,2,84070015,1,,21599.0,,0,,7290.0
52556,2,84070612,2,,805.0,,5,,805.0
52558,2,84071628,1,,9394.0,,6,,9394.0
52560,2,84074985,1,,11458.0,,0,,
52561,1,84075796,0,255.0,17042.0,0.0,4,,88.0
52562,1,84076119,1,212.0,19848.0,0.0,4,,19848.0
52563,2,84079993,-1,,22144.0,,0,,
52564,1,84084399,9,331.0,3262.0,2.0,1,4.0,3262.0
52565,2,84086463,2,,2472.0,,0,,
52566,2,84087556,1,,14143.0,,6,,
52567,2,84087623,1,,22146.0,,1,,22146.0
52568,2,84091846,2,,13555.0,,0,,
52570,2,84092766,0,,21922.0,,0,,
52571,1,84095548,3,267.0,22147.0,2.0,0,,2970.0
52572,1,84097172,2,87.0,22151.0,2.0,1,,919.0
52573,2,84097805,0,,14143.0,,3,,
52574,2,84097974,1,,805.0,,2,,805.0
52576,2,84098689,6,,5234.0,,7,,2970.0
52577,2,84098832,4,,4598.0,,2,,4598.0
52578,1,84099747,2,182.0,22152.0,2.0,0,,11984.0
52579,1,84103850,2,135.0,22154.0,1.0,1,,183.0
52580,1,84103970,2,98.0,8114.0,1.0,0,,686.0
52581,1,84104978,2,74.0,21071.0,0.0,2,,
52582,1,84106010,10,214.0,7787.0,1.0,0,2.0,13047.0
52583,1,84112279,0,1332.0,22158.0,1.0,0,0.0,22158.0
52584,2,84113594,2,,3277.0,,6,,
52585,1,84114470,4,10019.0,22159.0,2.0,11,1.0,22159.0
52586,1,84115065,0,51.0,22160.0,0.0,4,,22160.0
52587,1,84115829,0,80.0,21216.0,1.0,0,,21216.0
52589,1,84117675,1,191.0,22000.0,1.0,0,1.0,88.0
52590,2,84118616,2,,686.0,,4,,
52591,2,84118871,1,,13757.0,,7,,
52592,1,84119071,2,350.0,22164.0,2.0,0,,
52593,2,84120153,1,,21260.0,,2,,
52594,2,84121875,0,,21260.0,,4,,
52595,1,84123027,1,79.0,13634.0,0.0,2,,805.0
52597,2,84123202,6,,4856.0,,5,,4856.0
52598,1,84123546,1,80.0,22167.0,2.0,0,,
52599,2,84124202,2,,13267.0,,0,,
52600,2,84124239,5,,919.0,,0,,919.0
52601,2,84124379,3,,22169.0,,0,,
52602,2,84124727,1,,10524.0,,0,,
52603,1,84124774,1,238.0,19765.0,1.0,5,,
52604,1,84125760,1,79.0,8402.0,0.0,8,,
52605,1,84126790,1,33.0,22170.0,0.0,2,,
52606,1,84126936,0,64.0,20327.0,0.0,5,,20327.0
52607,2,84127068,0,,4257.0,,3,,19765.0
52609,1,84130166,4,254.0,21998.0,1.0,1,1.0,
52610,2,84130460,0,,686.0,,0,,
52611,1,84130655,1,68.0,22173.0,1.0,5,,
52612,1,84131036,1,155.0,22174.0,2.0,0,,686.0
52613,2,84131290,6,,22175.0,,3,,22175.0
52614,1,84132188,0,258.0,22176.0,2.0,2,,
52616,2,84132542,1,,5739.0,,3,,5739.0
52617,1,84134712,1,120.0,22179.0,1.0,0,,
52618,1,84135745,0,48.0,22181.0,0.0,2,,
52620,2,84136155,1,,7787.0,,0,,
52623,1,84137648,-1,215.0,18098.0,1.0,2,,
52625,1,84139908,3,512.0,19848.0,2.0,2,3.0,
52626,2,84140443,2,,22047.0,,0,,
52627,2,84141058,1,,10277.0,,0,,
52629,1,84142703,6,581.0,22185.0,1.0,2,2.0,6029.0
52631,1,84143481,5,228.0,8006.0,1.0,2,,8006.0
52632,1,84143651,3,381.0,22186.0,1.0,6,1.0,805.0
52633,2,84143896,2,,22190.0,,0,,
52634,2,84144254,1,,10669.0,,1,,6029.0
52635,2,84145710,1,,12008.0,,1,,
52636,1,84146339,0,635.0,22191.0,1.0,2,1.0,22191.0
52637,2,84146888,0,,12008.0,,1,,
52638,2,84148153,4,,805.0,,2,,805.0
52639,2,84149085,3,,7071.0,,0,,7071.0
52640,2,84149842,1,,14640.0,,0,,
52642,1,84151094,1,86.0,22196.0,1.0,0,,
52643,1,84151718,1,40.0,996.0,0.0,1,1.0,805.0
52644,1,84151772,0,1980.0,21650.0,1.0,0,1.0,805.0
52645,1,84152166,4,247.0,20100.0,1.0,5,3.0,20100.0
52646,1,84152469,4,7597.0,22197.0,1.0,6,3.0,4856.0
52649,2,84155070,2,,805.0,,7,,805.0
52650,1,84156872,2,99.0,22201.0,1.0,8,,22201.0
52651,1,84157634,1,121.0,22202.0,1.0,5,,2970.0
52652,1,84158270,1,68.0,22202.0,2.0,0,,3454.0
52653,1,84159067,5,1841.0,21064.0,1.0,1,2.0,
52654,2,84160259,7,,14860.0,,2,,14860.0
52655,2,84161357,2,,20381.0,,1,,
52656,2,84161826,1,,14860.0,,0,,
52657,1,84162526,3,138.0,11005.0,2.0,0,2.0,
52658,2,84162634,2,,3454.0,,1,,
52659,1,84162715,1,60.0,22206.0,0.0,0,,
52660,1,84164144,1,234.0,22208.0,1.0,0,,
52661,2,84165110,3,,805.0,,2,,
52663,2,84170598,5,,9394.0,,0,,9394.0
52664,2,84174462,2,,3454.0,,0,,
52665,2,84178809,0,,17908.0,,0,,17908.0
52667,2,84182747,3,,805.0,,7,,805.0
52670,1,84184680,3,73.0,5795.0,1.0,0,,
52672,1,84184962,0,92.0,22162.0,1.0,6,,
52674,2,84186161,1,,805.0,,4,,
52675,2,84188461,0,,12008.0,,4,,12008.0
52676,2,84189125,2,,20344.0,,0,,20344.0
52677,1,84190114,0,111.0,13561.0,2.0,1,,13561.0
52678,2,84191646,2,,805.0,,6,,805.0
52679,1,84193373,2,438.0,22216.0,1.0,0,,13680.0
52680,1,84193611,3,336.0,8402.0,2.0,0,3.0,8402.0
52681,1,84193616,2,537.0,14826.0,1.0,0,,11030.0
52684,2,84193861,1,,686.0,,2,,
52686,2,84195048,1,,3411.0,,1,,
52687,2,84195710,1,,12865.0,,0,,
52688,1,84198092,2,175.0,21998.0,1.0,2,,
52689,2,84198210,2,,805.0,,0,,
52690,1,84199671,1,145.0,22222.0,1.0,0,,
52691,1,84199710,0,55.0,21821.0,1.0,5,,21821.0
52694,2,84202021,2,,4257.0,,0,,
52695,1,84204116,0,1276.0,22227.0,2.0,10,,22227.0
52696,2,84204302,2,,11030.0,,0,,11030.0
52698,1,84205599,1,172.0,21918.0,0.0,2,,21918.0
52699,2,84205706,4,,6633.0,,3,,
52700,1,84206299,2,481.0,22229.0,1.0,4,2.0,
52701,2,84206881,1,,5739.0,,3,,5739.0
52702,1,84207285,2,1001.0,3269.0,1.0,0,1.0,
52704,1,84207830,2,1223.0,22231.0,1.0,1,,22231.0
52705,2,84208699,2,,22232.0,,0,,
52706,2,84209446,1,,22233.0,,0,,
52707,2,84209702,9,,20898.0,,2,,20898.0
52709,1,84210361,2,47.0,22235.0,1.0,0,,88.0
52710,1,84210420,2,282.0,16362.0,2.0,4,,88.0
